ID,Count
18773,272.4382768955679
18774,259.3908388370217
18775,276.7312640247206
18776,333.64175750367974
18777,353.9925786161168
18778,454.76290474672817
18779,676.6185355969528
18780,730.6997619285373
18781,708.9666561324997
18782,619.2339693920183
18783,624.6796215308754
18784,613.2086896820443
18785,609.6846200030388
18786,620.2447560309753
18787,627.5786240088727
18788,698.3050044580377
18789,638.919562503474
18790,600.1752787242461
18791,581.961260594372
18792,593.3995646008391
18793,524.4616845600158
18794,414.07913985838036
18795,366.34599355991963
18796,307.57685181048475
18797,274.10228971360107
18798,261.05485165505485
18799,278.39527684275373
18800,335.3057703217129
18801,355.65659143414996
18802,456.4269175647613
18803,678.282548414986
18804,732.3637747465705
18805,710.6306689505328
18806,620.8979822100514
18807,626.3436343489085
18808,614.8727025000775
18809,611.348632821072
18810,621.9087688490084
18811,629.2426368269058
18812,699.9690172760709
18813,640.5835753215072
18814,601.8392915422793
18815,583.6252734124051
18816,595.0635774188722
18817,526.1256973780489
18818,415.7431526764135
18819,368.0100063779528
18820,309.2408646285179
18821,275.7663025316342
18822,262.718864473088
18823,280.0592896607869
18824,336.969783139746
18825,357.3206042521831
18826,458.09093038279445
18827,679.9465612330191
18828,734.0277875646036
18829,712.294681768566
18830,622.5619950280845
18831,628.0076471669416
18832,616.5367153181106
18833,613.0126456391051
18834,623.5727816670416
18835,630.906649644939
18836,701.633030094104
18837,642.2475881395403
18838,603.5033043603124
18839,585.2892862304383
18840,596.7275902369054
18841,527.7897101960821
18842,417.40716549444664
18843,369.6740191959859
18844,310.90487744655104
18845,277.43031534966735
18846,264.38287729112113
18847,281.72330247882
18848,338.63379595777917
18849,358.98461707021625
18850,459.7549432008276
18851,681.6105740510523
18852,735.6918003826368
18853,713.9586945865991
18854,624.2260078461177
18855,629.6716599849748
18856,618.2007281361438
18857,614.6766584571383
18858,625.2367944850747
18859,632.5706624629721
18860,703.2970429121372
18861,643.9116009575735
18862,605.1673171783456
18863,586.9532990484714
18864,598.3916030549385
18865,529.4537230141152
18866,419.0711783124798
18867,371.33803201401906
18868,312.5688902645842
18869,279.0943281677005
18870,266.0468901091543
18871,283.38731529685316
18872,340.2978087758123
18873,360.6486298882494
18874,461.41895601886074
18875,683.2745868690854
18876,737.3558132006699
18877,715.6227074046323
18878,625.8900206641508
18879,631.3356728030079
18880,619.8647409541769
18881,616.3406712751714
18882,626.9008073031079
18883,634.2346752810053
18884,704.9610557301703
18885,645.5756137756066
18886,606.8313299963787
18887,588.6173118665046
18888,600.0556158729717
18889,531.1177358321484
18890,420.73519113051293
18891,373.0020448320522
18892,314.2329030826173
18893,280.75834098573364
18894,267.7109029271874
18895,285.0513281148863
18896,341.96182159384546
18897,362.31264270628253
18898,463.0829688368939
18899,684.9385996871185
18900,739.019826018703
18901,717.2867202226654
18902,627.554033482184
18903,632.9996856210411
18904,621.52875377221
18905,618.0046840932046
18906,628.564820121141
18907,635.8986880990384
18908,706.6250685482034
18909,647.2396265936397
18910,608.4953428144119
18911,590.2813246845377
18912,601.7196286910048
18913,532.7817486501815
18914,422.3992039485461
18915,374.66605765008535
18916,315.89691590065047
18917,282.4223538037668
18918,269.37491574522056
18919,286.71534093291945
18920,343.6258344118786
18921,363.9766555243157
18922,464.746981654927
18923,686.6026125051517
18924,740.6838388367362
18925,718.9507330406985
18926,629.2180463002171
18927,634.6636984390742
18928,623.1927665902432
18929,619.6686969112377
18930,630.2288329391741
18931,637.5627009170715
18932,708.2890813662366
18933,648.9036394116729
18934,610.159355632445
18935,591.9453375025709
18936,603.383641509038
18937,534.4457614682146
18938,424.0632167665792
18939,376.3300704681185
18940,317.5609287186836
18941,284.0863666217999
18942,271.0389285632537
18943,288.3793537509526
18944,345.28984722991174
18945,365.6406683423488
18946,466.41099447296017
18947,688.2666253231848
18948,742.3478516547693
18949,720.6147458587317
18950,630.8820591182503
18951,636.3277112571074
18952,624.8567794082763
18953,621.3327097292708
18954,631.8928457572073
18955,639.2267137351047
18956,709.9530941842697
18957,650.567652229706
18958,611.8233684504781
18959,593.609350320604
18960,605.0476543270711
18961,536.1097742862478
18962,425.72722958461236
18963,377.99408328615164
18964,319.22494153671676
18965,285.75037943983307
18966,272.70294138128685
18967,290.04336656898573
18968,346.9538600479449
18969,367.30468116038196
18970,468.0750072909933
18971,689.930638141218
18972,744.0118644728025
18973,722.2787586767648
18974,632.5460719362834
18975,637.9917240751405
18976,626.5207922263095
18977,622.996722547304
18978,633.5568585752404
18979,640.8907265531378
18980,711.6171070023029
18981,652.2316650477392
18982,613.4873812685113
18983,595.2733631386371
18984,606.7116671451042
18985,537.7737871042809
18986,427.3912424026455
18987,379.6580961041848
18988,320.8889543547499
18989,287.4143922578662
18990,274.36695419932
18991,291.7073793870189
18992,348.61787286597803
18993,368.9686939784151
18994,469.73902010902646
18995,691.5946509592511
18996,745.6758772908356
18997,723.942771494798
18998,634.2100847543165
18999,639.6557368931736
19000,628.1848050443426
19001,624.6607353653371
19002,635.2208713932736
19003,642.554739371171
19004,713.281119820336
19005,653.8956778657723
19006,615.1513940865444
19007,596.9373759566703
19008,608.3756799631374
19009,539.4377999223141
19010,429.05525522067865
19011,381.3221089222179
19012,322.55296717278304
19013,289.07840507589935
19014,276.03096701735313
19015,293.371392205052
19016,350.2818856840112
19017,370.63270679644825
19018,471.4030329270596
19019,693.2586637772843
19020,747.3398901088688
19021,725.6067843128311
19022,635.8740975723497
19023,641.3197497112068
19024,629.8488178623758
19025,626.3247481833703
19026,636.8848842113067
19027,644.2187521892041
19028,714.9451326383692
19029,655.5596906838055
19030,616.8154069045776
19031,598.6013887747034
19032,610.0396927811705
19033,541.1018127403472
19034,430.7192680387118
19035,382.98612174025106
19036,324.2169799908162
19037,290.7424178939325
19038,277.6949798353863
19039,295.03540502308516
19040,351.9458985020443
19041,372.2967196144814
19042,473.06704574509274
19043,694.9226765953174
19044,749.0039029269019
19045,727.2707971308643
19046,637.5381103903828
19047,642.9837625292399
19048,631.5128306804089
19049,627.9887610014034
19050,638.5488970293399
19051,645.8827650072373
19052,716.6091454564023
19053,657.2237035018386
19054,618.4794197226107
19055,600.2654015927366
19056,611.7037055992037
19057,542.7658255583804
19058,432.38328085674493
19059,384.6501345582842
19060,325.8809928088493
19061,292.40643071196564
19062,279.3589926534194
19063,296.6994178411183
19064,353.60991132007746
19065,373.96073243251453
19066,474.7310585631259
19067,696.5866894133505
19068,750.667915744935
19069,728.9348099488974
19070,639.202123208416
19071,644.6477753472731
19072,633.176843498442
19073,629.6527738194366
19074,640.212909847373
19075,647.5467778252704
19076,718.2731582744354
19077,658.8877163198717
19078,620.1434325406439
19079,601.9294144107697
19080,613.3677184172368
19081,544.4298383764135
19082,434.0472936747781
19083,386.31414737631735
19084,327.54500562688247
19085,294.0704435299988
19086,281.02300547145256
19087,298.36343065915145
19088,355.2739241381106
19089,375.6247452505477
19090,476.395071381159
19091,698.2507022313837
19092,752.3319285629682
19093,730.5988227669305
19094,640.8661360264491
19095,646.3117881653062
19096,634.8408563164752
19097,631.3167866374697
19098,641.8769226654061
19099,649.2107906433035
19100,719.9371710924686
19101,660.5517291379049
19102,621.807445358677
19103,603.5934272288029
19104,615.03173123527
19105,546.0938511944466
19106,435.7113064928112
19107,387.9781601943505
19108,329.2090184449156
19109,295.7344563480319
19110,282.6870182894857
19111,300.0274434771846
19112,356.93793695614374
19113,377.2887580685808
19114,478.05908419919217
19115,699.9147150494168
19116,753.9959413810013
19117,732.2628355849637
19118,642.5301488444823
19119,647.9758009833394
19120,636.5048691345083
19121,632.9807994555028
19122,643.5409354834393
19123,650.8748034613367
19124,721.6011839105017
19125,662.215741955938
19126,623.4714581767101
19127,605.257440046836
19128,616.6957440533031
19129,547.7578640124798
19130,437.37531931084436
19131,389.64217301238364
19132,330.87303126294876
19133,297.39846916606507
19134,284.35103110751885
19135,301.69145629521773
19136,358.6019497741769
19137,378.95277088661396
19138,479.7230970172253
19139,701.57872786745
19140,755.6599541990345
19141,733.9268484029968
19142,644.1941616625154
19143,649.6398138013725
19144,638.1688819525415
19145,634.644812273536
19146,645.2049483014724
19147,652.5388162793698
19148,723.2651967285349
19149,663.8797547739712
19150,625.1354709947433
19151,606.9214528648691
19152,618.3597568713362
19153,549.4218768305129
19154,439.0393321288775
19155,391.3061858304168
19156,332.5370440809819
19157,299.0624819840982
19158,286.015043925552
19159,303.3554691132509
19160,360.26596259221003
19161,380.6167837046471
19162,481.38710983525846
19163,703.2427406854831
19164,757.3239670170676
19165,735.59086122103
19166,645.8581744805485
19167,651.3038266194056
19168,639.8328947705746
19169,636.3088250915691
19170,646.8689611195056
19171,654.202829097403
19172,724.929209546568
19173,665.5437675920043
19174,626.7994838127764
19175,608.5854656829023
19176,620.0237696893694
19177,551.0858896485461
19178,440.70334494691065
19179,392.9701986484499
19180,334.20105689901504
19181,300.72649480213136
19182,287.67905674358514
19183,305.019481931284
19184,361.9299754102432
19185,382.28079652268025
19186,483.0511226532916
19187,704.9067535035163
19188,758.9879798351008
19189,737.2548740390631
19190,647.5221872985817
19191,652.9678394374388
19192,641.4969075886078
19193,637.9728379096023
19194,648.5329739375387
19195,655.8668419154361
19196,726.5932223646012
19197,667.2077804100375
19198,628.4634966308096
19199,610.2494785009354
19200,621.6877825074025
19201,552.7499024665792
19202,442.3673577649438
19203,394.63421146648307
19204,335.8650697170482
19205,302.3905076201645
19206,289.3430695616183
19207,306.68349474931716
19208,363.5939882282763
19209,383.9448093407134
19210,484.71513547132474
19211,706.5707663215494
19212,760.6519926531339
19213,738.9188868570963
19214,649.1862001166148
19215,654.6318522554719
19216,643.1609204066409
19217,639.6368507276354
19218,650.1969867555719
19219,657.5308547334693
19220,728.2572351826343
19221,668.8717932280706
19222,630.1275094488427
19223,611.9134913189686
19224,623.3517953254357
19225,554.4139152846124
19226,444.03137058297693
19227,396.2982242845162
19228,337.52908253508133
19229,304.05452043819764
19230,291.0070823796514
19231,308.3475075673503
19232,365.25800104630946
19233,385.60882215874653
19234,486.3791482893579
19235,708.2347791395825
19236,762.316005471167
19237,740.5828996751294
19238,650.850212934648
19239,656.2958650735051
19240,644.824933224674
19241,641.3008635456686
19242,651.860999573605
19243,659.1948675515024
19244,729.9212480006674
19245,670.5358060461037
19246,631.7915222668759
19247,613.5775041370017
19248,625.0158081434688
19249,556.0779281026455
19250,445.6953834010101
19251,397.96223710254935
19252,339.1930953531145
19253,305.7185332562308
19254,292.67109519768456
19255,310.01152038538345
19256,366.9220138643426
19257,387.2728349767797
19258,488.04316110739103
19259,709.8987919576157
19260,763.9800182892002
19261,742.2469124931625
19262,652.5142257526811
19263,657.9598778915382
19264,646.4889460427072
19265,642.9648763637017
19266,653.5250123916381
19267,660.8588803695355
19268,731.5852608187006
19269,672.1998188641369
19270,633.455535084909
19271,615.2415169550349
19272,626.679820961502
19273,557.7419409206786
19274,447.3593962190432
19275,399.6262499205825
19276,340.8571081711476
19277,307.3825460742639
19278,294.3351080157177
19279,311.6755332034166
19280,368.58602668237575
19281,388.9368477948128
19282,489.7071739254242
19283,711.5628047756488
19284,765.6440311072333
19285,743.9109253111957
19286,654.1782385707143
19287,659.6238907095714
19288,648.1529588607403
19289,644.6288891817348
19290,655.1890252096713
19291,662.5228931875687
19292,733.2492736367337
19293,673.86383168217
19294,635.1195479029421
19295,616.905529773068
19296,628.3438337795351
19297,559.4059537387118
19298,449.02340903707636
19299,401.29026273861564
19300,342.52112098918076
19301,309.04655889229707
19302,295.99912083375085
19303,313.33954602144973
19304,370.2500395004089
19305,390.60086061284596
19306,491.3711867434573
19307,713.226817593682
19308,767.3080439252665
19309,745.5749381292288
19310,655.8422513887474
19311,661.2879035276045
19312,649.8169716787735
19313,646.292901999768
19314,656.8530380277044
19315,664.1869060056018
19316,734.9132864547669
19317,675.5278445002032
19318,636.7835607209753
19319,618.5695425911011
19320,630.0078465975682
19321,561.0699665567449
19322,450.6874218551095
19323,402.9542755566488
19324,344.1851338072139
19325,310.7105717103302
19326,297.663133651784
19327,315.0035588394829
19328,371.91405231844203
19329,392.2648734308791
19330,493.03519956149046
19331,714.8908304117151
19332,768.9720567432996
19333,747.238950947262
19334,657.5062642067805
19335,662.9519163456376
19336,651.4809844968066
19337,647.9569148178011
19338,658.5170508457376
19339,665.850918823635
19340,736.5772992728
19341,677.1918573182363
19342,638.4475735390084
19343,620.2335554091343
19344,631.6718594156014
19345,562.7339793747781
19346,452.35143467314265
19347,404.6182883746819
19348,345.84914662524704
19349,312.37458452836336
19350,299.32714646981714
19351,316.667571657516
19352,373.5780651364752
19353,393.92888624891225
19354,494.6992123795236
19355,716.5548432297483
19356,770.6360695613328
19357,748.9029637652951
19358,659.1702770248137
19359,664.6159291636708
19360,653.1449973148398
19361,649.6209276358343
19362,660.1810636637707
19363,667.5149316416681
19364,738.2413120908332
19365,678.8558701362695
19366,640.1115863570416
19367,621.8975682271674
19368,633.3358722336345
19369,564.3979921928112
19370,454.0154474911758
19371,406.28230119271507
19372,347.5131594432802
19373,314.0385973463965
19374,300.9911592878503
19375,318.33158447554916
19376,375.2420779545083
19377,395.5928990669454
19378,496.36322519755674
19379,718.2188560477814
19380,772.3000823793659
19381,750.5669765833283
19382,660.8342898428468
19383,666.2799419817039
19384,654.8090101328729
19385,651.2849404538674
19386,661.8450764818039
19387,669.1789444597013
19388,739.9053249088663
19389,680.5198829543026
19390,641.7755991750747
19391,623.5615810452006
19392,634.9998850516677
19393,566.0620050108444
19394,455.67946030920893
19395,407.9463140107482
19396,349.17717226131333
19397,315.70261016442964
19398,302.6551721058834
19399,319.9955972935823
19400,376.90609077254146
19401,397.25691188497854
19402,498.0272380155899
19403,719.8828688658145
19404,773.964095197399
19405,752.2309894013614
19406,662.49830266088
19407,667.9439547997371
19408,656.473022950906
19409,652.9489532719006
19410,663.509089299837
19411,670.8429572777344
19412,741.5693377268994
19413,682.1838957723357
19414,643.4396119931079
19415,625.2255938632337
19416,636.6638978697008
19417,567.7260178288775
19418,457.3434731272421
19419,409.61032682878135
19420,350.8411850793465
19421,317.3666229824628
19422,304.31918492391657
19423,321.65961011161545
19424,378.5701035905746
19425,398.9209247030117
19426,499.69125083362303
19427,721.5468816838477
19428,775.6281080154322
19429,753.8950022193945
19430,664.1623154789131
19431,669.6079676177702
19432,658.1370357689392
19433,654.6129660899337
19434,665.1731021178701
19435,672.5069700957675
19436,743.2333505449326
19437,683.8479085903689
19438,645.103624811141
19439,626.8896066812669
19440,638.327910687734
19441,569.3900306469106
19442,459.0074859452752
19443,411.2743396468145
19444,352.5051978973796
19445,319.03063580049593
19446,305.9831977419497
19447,323.3236229296486
19448,380.23411640860775
19449,400.5849375210448
19450,501.3552636516562
19451,723.2108945018808
19452,777.2921208334653
19453,755.5590150374277
19454,665.8263282969463
19455,671.2719804358034
19456,659.8010485869723
19457,656.2769789079668
19458,666.8371149359033
19459,674.1709829138007
19460,744.8973633629657
19461,685.511921408402
19462,646.7676376291741
19463,628.5536194993
19464,639.9919235057671
19465,571.0540434649438
19466,460.67149876330836
19467,412.93835246484764
19468,354.16921071541276
19469,320.6946486185291
19470,307.64721055998285
19471,324.98763574768174
19472,381.8981292266409
19473,402.24895033907796
19474,503.0192764696893
19475,724.874907319914
19476,778.9561336514985
19477,757.2230278554608
19478,667.4903411149794
19479,672.9359932538365
19480,661.4650614050055
19481,657.940991726
19482,668.5011277539364
19483,675.8349957318338
19484,746.5613761809989
19485,687.1759342264352
19486,648.4316504472073
19487,630.2176323173331
19488,641.6559363238002
19489,572.7180562829769
19490,462.3355115813415
19491,414.6023652828808
19492,355.8332235334459
19493,322.3586614365622
19494,309.311223378016
19495,326.6516485657149
19496,383.56214204467403
19497,403.9129631571111
19498,504.68328928772246
19499,726.5389201379471
19500,780.6201464695316
19501,758.887040673494
19502,669.1543539330125
19503,674.6000060718696
19504,663.1290742230386
19505,659.6050045440331
19506,670.1651405719696
19507,677.499008549867
19508,748.225388999032
19509,688.8399470444683
19510,650.0956632652404
19511,631.8816451353663
19512,643.3199491418334
19513,574.3820691010101
19514,463.99952439937465
19515,416.2663781009139
19516,357.49723635147905
19517,324.02267425459536
19518,310.97523619604914
19519,328.315661383748
19520,385.2261548627072
19521,405.57697597514425
19522,506.3473021057556
19523,728.2029329559803
19524,782.2841592875648
19525,760.5510534915271
19526,670.8183667510457
19527,676.2640188899028
19528,664.7930870410718
19529,661.2690173620663
19530,671.8291533900027
19531,679.1630213679001
19532,749.8894018170652
19533,690.5039598625015
19534,651.7596760832736
19535,633.5456579533994
19536,644.9839619598665
19537,576.0460819190432
19538,465.6635372174078
19539,417.93039091894707
19540,359.1612491695122
19541,325.6866870726285
19542,312.6392490140823
19543,329.97967420178117
19544,386.8901676807403
19545,407.2409887931774
19546,508.01131492378875
19547,729.8669457740134
19548,783.9481721055979
19549,762.2150663095603
19550,672.4823795690788
19551,677.9280317079359
19552,666.4570998591049
19553,662.9330301800994
19554,673.4931662080359
19555,680.8270341859333
19556,751.5534146350983
19557,692.1679726805346
19558,653.4236889013067
19559,635.2096707714326
19560,646.6479747778997
19561,577.7100947370764
19562,467.32755003544094
19563,419.5944037369802
19564,360.82526198754533
19565,327.35069989066164
19566,314.3032618321154
19567,331.6436870198143
19568,388.55418049877346
